1.29			1.51				
1.27			1.63				
1.22			1.61				
1.24			1.66				
1.33			1.74				
1.31			1.75				
1.27			1.57				
1.29			1.50				
1.38			1.63				
1.40			1.61				
1.38			1.56				
1.32			1.39				
1.26			1.47				
1.29			1.48				
1.26			1.39				
1.20			1.35				
1.15			1.25				
1.16			1.14				
1.23			1.24				
1.36			1.27				
1.59			1.53				
1.60			1.78				
1.56			1.65				
1.52			1.60				
1.54			1.51				
1.59			1.61				
1.69			1.63				
1.61			1.53				
1.64			1.62				
1.56			1.53				
1.52			1.47				
1.73			1.68				
2.15			2.09				
2.36			2.45				
2.29			2.38				
2.41			2.25				
2.34			1.99				
2.03			1.69				
1.95			1.48				
2.04			1.74				
1.94			1.77				
1.79			1.55				
1.62			1.42				
1.48			1.22				
1.44			1.29				
1.45			1.41				
1.44			1.37				
1.44			1.56				
1.52			1.53				
1.57			1.62				
1.59			1.65				
1.65			1.76				
1.81			1.87				
1.79			1.85				
1.74			1.79				
1.66			1.54				
1.63			1.65				
1.66			1.74				
1.60			1.69				
1.52			1.51				
1.49			1.48				
1.43			1.41				
1.48			1.50				
1.49			1.66				
1.46			1.50				
1.35			1.31				
1.29			1.28				
1.29			1.15				
1.26			1.24				
1.23			1.19				
1.28			1.20				
1.34			1.40				
1.32			1.38				
1.26			1.33				
1.27			1.24				
1.23			1.15				
1.18			1.07				
1.14			1.02				
1.14			1.04				
1.14			1.01				
1.14			1.01				
1.14			0.95				
1.09			0.98				
1.03			0.82				
0.98			0.77				
0.99			0.76				
1.11			0.93				
1.11			1.08				
1.09			1.14				
1.11			1.08				
1.13			1.04				
1.11			0.96				
1.18			1.15				
1.18			1.15				
1.13			1.07				
1.17			0.98				
1.33			1.47				
1.25			1.44				
1.28			1.89				
1.58			2.18				
1.56			2.08				
1.48			1.80				
1.58			1.65				
1.31			0.81				
1.29			1.27				
1.42			1.14				
1.21			1.17				
1.41			1.44				
1.47			1.67				
1.35			1.35				
1.44			1.47				
1.71			1.66				
1.91			1.75				
2.08			1.83				
2.22			2.15				
2.36			2.20				
2.38			2.67				
2.13			2.38				
2.23			2.31				
2.26			2.18				
2.20			2.03				
2.02			1.78				
1.90			1.57				
1.70			1.38				
1.59			1.27				
1.74			1.15				
1.80			1.42				
1.86			1.52				
2.06			1.61				
2.01			1.47				
2.25			1.67				
2.84			2.55				
3.20			2.60				
3.30			3.18				
3.30			3.42				
2.91			3.00				
2.63			2.57				
2.50			2.35				
2.50			2.42				
2.66			2.68				
3.04			2.95				
3.09			2.87				
2.93			2.52				
2.64			2.11				
2.45			1.86				
2.37			1.62				
2.27			1.59				
2.11			1.47				
2.08			1.60				
2.05			1.44				
1.94			1.31				
1.87			1.28				
1.78			1.19				
1.64			1.08				
1.57			1.17				
1.67			1.10				
1.70			1.19				
1.66			1.14				
1.63			1.22				
1.67			1.18				
1.66			1.16				
1.65			1.11				
1.66			1.01				
1.68			1.32				
1.75			1.25				
1.74			1.28				
1.74			1.19				
1.74			1.34				
1.60			1.04				
1.58			1.43				
1.96			2.05				
2.03			2.04				
1.88			1.79				
1.92			2.55				
1.89			2.68				
1.74			2.48				
1.66			2.16				
1.53			1.91				
1.52			1.79				
1.49			1.63				
1.40			1.34				
1.41			1.30				
1.51			1.19				
1.57			1.22				
1.51			1.04				
1.46			1.08				
1.38			1.02				
1.42			1.05				
1.58			1.20				
1.77			1.19				
1.77			1.23				
1.66			1.27				
1.69			1.18				
1.60			1.18				
1.61			1.22				
1.60			1.06				
1.55			0.95				
1.63			1.19				
1.64			1.20				
1.62			1.15				
1.66			1.28				
1.75			1.58				
1.71			1.40				
1.59			1.32				
1.49			1.22				
1.44			1.16				
1.46			1.15				
1.38			1.04				
1.33			1.00				
1.30			1.02				
1.33			0.95				
1.33			1.01				
1.29			0.98				
1.25			0.89				
1.25			0.93				
1.32			1.01				
1.45			0.96				
1.64			0.99				
1.91			1.21				
2.09			1.18				
2.39			1.21				
2.55			1.52				
2.31			1.06				
1.87			0.95				
1.70			0.78				
1.67			0.82				
1.70			0.90				
1.76			1.30				
1.80			1.29				
1.76			1.38				
1.79			1.55				
1.81			1.41				
1.79			1.33				
1.67			1.29				
1.66			1.24				
1.60			1.32				
1.51			1.17				
1.44			1.11				
1.48			1.12				
1.45			1.06				
1.44			1.14				
1.43			1.27				
1.42			1.27				
1.41			1.37				
1.49			1.37				
1.40			1.32				
1.34			1.21				
1.31			1.20				
1.28			0.85				
1.15			0.84				
1.18			0.93				
1.15			0.82				
1.18			0.81				
1.22			0.78				
1.32			1.26				
1.38			1.32				
1.44			1.34				
1.51			1.39				
1.45			1.33				
1.35			1.22				
1.35			1.26				
1.38			1.33				
1.39			1.22				
1.42			1.39				
1.34			1.18				
1.26			1.16				
1.32			1.08				
1.50			1.49				
1.64			1.44				
1.61			1.61				
1.77			1.61				
1.88			1.71				
1.77			1.58				
1.65			1.51				
1.64			1.45				
1.56			1.44				
1.60			1.38				
1.59			1.38				
1.53			1.29				
1.45			1.25				
1.42			1.18				
1.48			1.10				
1.42			1.05				
1.41			1.04				
1.50			1.07				
1.53			0.49				
1.52			1.00				
1.78			1.23				
2.06			1.70				
2.23			1.62				
2.19			1.49				
2.18			1.23				
2.37			1.47				
2.71			1.35				
2.95			1.86				
2.89			1.90				
2.81			2.15				
2.47			1.75				
2.18			1.53				
2.15			1.54				
2.18			1.74				
2.02			1.84				
2.06			1.77				
1.94			2.13				
1.80			1.91				
1.66			1.84				
1.50			1.61				
1.45			1.61				
1.42			1.40				
1.31			1.39				
1.26			1.22				
1.29			1.37				
1.43			1.37				
1.53			1.42				
1.62			1.39				
1.59			1.40				
1.53			1.10				
1.54			1.32				
1.55			1.23				
1.46			1.21				
1.41			1.06				
1.46			1.22				
1.57			1.17				
1.64			1.44				
1.60			1.35				
1.60			1.36				
1.59			1.28				
1.56			1.30				
1.59			1.20				
1.59			1.34				
1.57			1.27				
1.55			1.35				
1.56			1.30				
1.65			1.36				
1.74			1.34				
1.74			1.38				
1.74			1.40				
1.72			1.42				
1.66			1.30				
1.65			1.15				
1.66			1.30				
1.60			1.32				
1.57			1.20				
1.59			1.32				
1.64			1.29				
1.62			1.31				
1.57			1.27				
1.60			1.24				
1.68			1.20				
1.65			1.22				
1.69			1.24				
1.63			1.16				
1.60			1.06				
1.52			1.02				
1.46			0.94				
1.43			1.02				
1.54			1.00				
1.49			0.98				
1.45			0.87				
1.39			0.88				
1.45			0.93				
1.53			1.09				
1.66			0.95				
1.76			1.48				
1.76			1.43				
1.70			1.43				
1.68			1.57				
1.67			1.61				
1.70			1.62				
1.66			1.67				
1.63			1.45				
1.66			1.67				
1.61			1.39				
1.52			1.28				
1.43			1.12				
1.38			1.06				
1.37			1.21				
1.37			1.67				
1.50			1.80				
1.55			1.73				
1.49			1.51				
1.52			1.66				
1.54			1.51				
1.49			1.44				
1.48			1.36				
1.44			1.19				
1.44			1.24				
1.41			1.34				
1.37			1.17				
1.38			1.18				
1.35			1.18				
1.30			0.96				
1.29			1.14				
1.28			0.98				
1.31			1.10				
1.32			1.14				
1.42			1.15				
1.58			1.34				
1.65			1.44				
1.57			1.42				
1.44			1.26				
1.33			1.23				
1.37			1.03				
1.31			0.97				
1.27			0.94				
1.25			0.92				
1.23			0.90				
1.22			0.92				
1.18			0.77				
1.15			0.82				
1.13			0.70				
1.14			0.88				
1.22			0.75				
1.18			0.74				
1.16			0.68				
1.14			0.79				
1.12			0.57				
1.12			0.77				
1.11			0.65				
1.08			0.67				
1.09			0.61				
1.09			0.79				
1.15			0.85				
1.12			0.97				
1.04			0.87				
1.02			0.87				
1.00			0.73				
1.05			0.81				
1.03			0.75				
1.01			0.77				
1.00			0.68				
0.98			0.68				
1.02			0.67				
1.12			0.89				
1.12			0.87				
1.11			0.94				
1.09			0.88				
1.08			0.92				
1.13			0.84				
1.18			0.88				
1.13			0.94				
1.11			0.72				
1.15			0.89				
1.12			0.93				
1.15			1.01				
1.18			1.07				
1.12			0.97				
1.10			1.15				
1.18			1.07				
1.12			1.02				
1.11			0.92				
1.12			0.89				
1.11			0.78				
1.07			0.77				
1.01			0.64				
0.98			0.74				
1.01			0.63				
1.05			0.73				
1.19			0.74				
1.13			0.84				
1.18			0.83				
1.19			0.92				
1.22			0.75				
1.18			1.04				
1.14			0.92				
1.20			0.97				
1.27			1.12				
1.23			1.10				
1.18			0.99				
1.11			0.98				
1.11			0.77				
1.15			0.97				
1.25			0.75				
1.44			1.27				
1.35			1.11				
1.29			1.05				
1.24			0.88				
1.16			0.87				
1.26			1.00				
1.58			1.44				
1.85			1.75				
1.96			2.11				
2.00			2.07				
1.94			1.93				
1.93			1.70				
2.03			1.70				
2.08			1.72				
1.95			1.57				
1.89			1.52				
1.87			1.64				
1.79			1.44				
1.75			1.54				
1.68			1.49				
1.61			1.27				
1.63			1.51				
1.54			1.41				
1.49			1.23				
1.49			1.30				
1.49			1.22				
1.51			1.37				
1.40			1.28				
1.39			1.31				
1.66			2.01				
1.78			2.25				
1.79			1.96				
1.66			1.81				
1.59			1.58				
1.55			1.63				
1.53			1.43				
1.49			1.44				
1.44			1.27				
1.40			1.32				
1.40			1.53				
1.54			1.75				
1.78			2.30				
1.87			2.58				
1.91			2.17				
1.85			2.33				
1.80			1.82				
1.69			1.88				
1.60			1.58				
1.57			1.55				
1.56			1.37				
1.60			1.28				
1.75			1.21				
1.87			1.38				
1.68			1.10				
1.60			1.14				
1.56			1.01				
1.46			0.94				
1.42			0.85				
1.38			0.86				
1.39			1.01				
1.50			1.24				
1.70			1.62				
1.80			1.68				
1.68			1.55				
1.64			1.50				
1.62			1.41				
1.63			1.36				
1.61			1.70				
1.55			1.95				
1.57			1.90				
1.62			2.08				
1.60			2.01				
1.61			1.96				
1.58			1.92				
1.53			1.84				
1.57			1.71				
1.60			1.58				
1.70			1.70				
1.70			1.67				
1.72			1.68				
1.64			1.62				
1.60			1.41				
1.61			1.50				
1.69			1.39				
1.69			1.54				
1.63			1.36				
1.64			1.40				
1.59			1.34				
1.57			1.27				
1.66			1.15				
1.74			1.47				
1.87			1.64				
1.99			2.00				
1.82			1.71				
1.74			1.72				
1.72			1.58				
1.62			1.71				
1.54			1.41				
1.57			1.45				
1.53			1.55				
1.57			1.58				
1.64			1.60				
1.63			1.61				
1.64			1.49				
1.60			1.42				
1.67			1.52				
1.72			1.51				
1.76			1.42				
2.03			1.74				
1.98			1.55				
2.08			1.46				
2.24			1.57				
2.05			1.31				
1.92			1.34				
1.88			1.35				
1.88			1.11				
1.97			1.40				
2.13			1.52				
2.13			1.60				
2.02			1.52				
1.96			1.34				
1.87			1.41				
